date,salesperson,lead_name,segment,region,target_close,forecasted_monthly_revenue,opportunity_stage,weighted_revenue,closed_opportunity,active_opportunity,latest_status_entry
2011-08-02,David King,EMEA_Enterprise_242,Enterprise,EMEA,2011-11-16,524141,Lead,52414,FALSE,FALSE,FALSE
2011-08-02,Gerri Hinds,US_Startup_603,Startup,US,2011-08-02,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-08-02,Victor Burk,EMEA_SMB_908,SMB,EMEA,2011-10-01,119952,Lead,11995,FALSE,FALSE,FALSE
2011-08-03,James Swanger,US_Startup_153,Startup,US,2011-08-03,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-08-04,Walter Landfair,APAC_Enterprise_651,Enterprise,APAC,2011-12-28,512288,Lead,51229,FALSE,FALSE,FALSE
2011-08-04,James Swanger,US_SMB_1106,SMB,US,2011-08-04,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-08-05,David King,EMEA_Enterprise_791,Enterprise,EMEA,2011-08-05,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-08-05,Gerri Hinds,US_SMB_3008,SMB,US,2011-09-08,167776,Lead,16778,FALSE,FALSE,FALSE
2011-08-06,Anne Smith,US_SMB_1030,SMB,US,2011-08-06,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-08-06,Gerri Hinds,US_Enterprise_385,Enterprise,US,2011-11-29,532774,Lead,53277,FALSE,FALSE,FALSE
2011-08-09,Victor Burk,EMEA_SMB_348,SMB,EMEA,2011-08-09,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-08-09,Walter Landfair,APAC_Enterprise_55,Enterprise,APAC,2012-02-21,610629,Lead,61063,FALSE,FALSE,FALSE
2011-08-09,James Swanger,US_Startup_194,Startup,US,2011-08-09,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-08-10,Jennifer Weidman,US_Enterprise_214,Enterprise,US,2011-11-03,343400,Lead,34340,FALSE,FALSE,FALSE
2011-08-10,Gerri Hinds,US_Startup_73,Startup,US,2011-09-10,621183,Lead,62118,FALSE,FALSE,FALSE
2011-08-11,Anne Smith,US_Startup_808,Startup,US,2011-08-11,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-08-11,Gerri Hinds,US_SMB_2590,SMB,US,2011-09-24,90159,Lead,9016,FALSE,FALSE,FALSE
2011-08-12,Gerri Hinds,US_SMB_1904,SMB,US,2011-09-24,123360,Lead,12336,FALSE,FALSE,FALSE
2011-08-12,David King,EMEA_Enterprise_48,Enterprise,EMEA,2011-08-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-08-15,Walter Landfair,APAC_SMB_467,SMB,APAC,2011-11-06,79710,Lead,7971,FALSE,FALSE,FALSE
2011-08-15,James Swanger,US_SMB_1427,SMB,US,2011-09-21,111560,Lead,11156,FALSE,FALSE,FALSE
2011-08-16,Walter Landfair,APAC_Enterprise_685,Enterprise,APAC,2012-01-22,510825,Lead,51082,FALSE,FALSE,FALSE
2011-08-16,Victor Burk,EMEA_Enterprise_345,Enterprise,EMEA,2011-08-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-08-17,Anne Smith,US_SMB_133,SMB,US,2011-08-17,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-08-18,James Swanger,US_SMB_1479,SMB,US,2011-08-18,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-08-18,David King,EMEA_SMB_1047,SMB,EMEA,2011-10-05,86489,Lead,8649,FALSE,FALSE,FALSE
2011-08-19,Gerri Hinds,US_SMB_2588,SMB,US,2011-09-30,132265,Lead,13226,FALSE,FALSE,FALSE
2011-08-20,Jennifer Weidman,US_SMB_1842,SMB,US,2011-09-13,50241,Contracting,40192,FALSE,FALSE,FALSE
2011-08-20,Jennifer Weidman,US_SMB_708,SMB,US,2011-09-19,109203,Lead,10920,FALSE,FALSE,FALSE
2011-08-20,James Swanger,US_SMB_3051,SMB,US,2011-09-23,76281,Lead,7628,FALSE,FALSE,FALSE
2011-08-22,David King,EMEA_Startup_174,Startup,EMEA,2011-10-03,590263,Lead,59026,FALSE,FALSE,FALSE
2011-08-22,David King,EMEA_Enterprise_394,Enterprise,EMEA,2011-10-26,590082,Lead,59008,FALSE,FALSE,FALSE
2011-08-22,David King,EMEA_Enterprise_773,Enterprise,EMEA,2011-11-05,381981,Qualified,190991,FALSE,FALSE,FALSE
2011-08-23,Anne Smith,US_SMB_2434,SMB,US,2011-08-23,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-08-23,Gerri Hinds,US_Enterprise_1324,Enterprise,US,2011-11-24,364234,Lead,36423,FALSE,FALSE,FALSE
2011-08-24,James Swanger,US_Enterprise_1496,Enterprise,US,2011-08-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-08-24,Jennifer Weidman,US_Startup_993,Startup,US,2011-09-10,491023,Contracting,392819,FALSE,FALSE,FALSE
2011-08-24,Gerri Hinds,US_Startup_959,Startup,US,2011-10-01,796781,Lead,79678,FALSE,FALSE,FALSE
2011-08-28,Anne Smith,US_SMB_2483,SMB,US,2011-09-26,101230,Lead,10123,FALSE,FALSE,FALSE
2011-08-29,Gerri Hinds,US_Enterprise_10,Enterprise,US,2011-12-22,281188,Lead,28119,FALSE,FALSE,FALSE
2011-08-30,James Swanger,US_SMB_2909,SMB,US,2011-10-04,106026,Lead,10603,FALSE,FALSE,FALSE
2011-09-01,James Swanger,US_SMB_1460,SMB,US,2011-09-01,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-09-01,Anne Smith,US_Enterprise_1103,Enterprise,US,2011-11-13,541638,Prospect,108328,FALSE,FALSE,FALSE
2011-09-02,Anne Smith,US_Enterprise_608,Enterprise,US,2011-11-28,416288,Lead,41629,FALSE,FALSE,FALSE
2011-09-02,Gerri Hinds,US_Startup_73,Startup,US,2011-09-02,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-09-02,Walter Landfair,APAC_Enterprise_226,Enterprise,APAC,2011-11-09,402866,Prospect,80573,FALSE,FALSE,TRUE
2011-09-02,James Swanger,US_SMB_467,SMB,US,2011-09-02,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-09-04,Gerri Hinds,US_SMB_2959,SMB,US,2011-09-04,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-09-05,Gerri Hinds,US_SMB_2436,SMB,US,2011-09-05,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-09-06,Anne Smith,US_SMB_2449,SMB,US,2011-10-05,107707,Lead,10771,FALSE,FALSE,FALSE
2011-09-06,Walter Landfair,APAC_Startup_4,Startup,APAC,2011-09-06,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-09-07,Walter Landfair,APAC_SMB_460,SMB,APAC,2011-11-08,96127,Prospect,19225,FALSE,FALSE,FALSE
2011-09-09,Victor Burk,EMEA_SMB_84,SMB,EMEA,2011-09-09,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-09-11,Gerri Hinds,US_SMB_3008,SMB,US,2011-09-11,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-09-11,Walter Landfair,APAC_Enterprise_88,Enterprise,APAC,2011-09-11,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-09-12,David King,EMEA_SMB_860,SMB,EMEA,2011-10-28,128136,Lead,12814,FALSE,FALSE,FALSE
2011-09-14,Jennifer Weidman,US_Startup_993,Startup,US,2011-09-14,446385,Closed Won,446385,TRUE,FALSE,TRUE
2011-09-14,Walter Landfair,APAC_SMB_163,SMB,APAC,2011-11-24,139355,Lead,13936,FALSE,FALSE,FALSE
2011-09-15,James Swanger,US_Startup_39,Startup,US,2011-10-23,673654,Lead,67365,FALSE,FALSE,FALSE
2011-09-15,David King,EMEA_Enterprise_773,Enterprise,EMEA,2011-11-16,336144,Contracting,268915,FALSE,FALSE,FALSE
2011-09-15,Victor Burk,EMEA_SMB_553,SMB,EMEA,2011-10-27,81047,Prospect,16209,FALSE,FALSE,FALSE
2011-09-15,David King,EMEA_Startup_111,Startup,EMEA,2011-11-02,668019,Lead,66802,FALSE,FALSE,FALSE
2011-09-17,Walter Landfair,APAC_Enterprise_681,Enterprise,APAC,2011-09-17,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-09-18,James Swanger,US_Enterprise_480,Enterprise,US,2011-11-16,422573,Lead,42257,FALSE,FALSE,FALSE
2011-09-19,Gerri Hinds,US_SMB_1680,SMB,US,2011-10-31,114217,Lead,11422,FALSE,FALSE,FALSE
2011-09-19,Jennifer Weidman,US_SMB_1842,SMB,US,2011-09-19,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-09-19,Walter Landfair,APAC_Startup_54,Startup,APAC,2011-11-16,442947,Lead,44295,FALSE,FALSE,FALSE
2011-09-21,Gerri Hinds,US_Startup_959,Startup,US,2011-10-19,743662,Prospect,148732,FALSE,FALSE,FALSE
2011-09-22,James Swanger,US_SMB_1155,SMB,US,2011-10-15,113563,Lead,11356,FALSE,FALSE,FALSE
2011-09-22,Jennifer Weidman,US_SMB_708,SMB,US,2011-10-18,95128,Prospect,19026,FALSE,FALSE,FALSE
2011-09-22,David King,EMEA_Startup_174,Startup,EMEA,2011-10-24,550912,Prospect,110182,FALSE,FALSE,TRUE
2011-09-25,James Swanger,US_SMB_1427,SMB,US,2011-09-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-09-26,Walter Landfair,APAC_SMB_18,SMB,APAC,2011-11-23,130721,Prospect,26144,FALSE,FALSE,TRUE
2011-09-27,James Swanger,US_SMB_3051,SMB,US,2011-09-27,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-09-27,Gerri Hinds,US_Enterprise_1349,Enterprise,US,2011-09-27,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-09-28,Victor Burk,EMEA_SMB_507,SMB,EMEA,2011-11-11,89227,Lead,8923,FALSE,FALSE,FALSE
2011-09-28,David King,EMEA_SMB_170,SMB,EMEA,2011-11-21,86824,Lead,8682,FALSE,FALSE,FALSE
2011-09-29,Victor Burk,EMEA_SMB_915,SMB,EMEA,2011-09-29,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-09-29,Gerri Hinds,US_SMB_2590,SMB,US,2011-11-06,78539,Prospect,15708,FALSE,FALSE,FALSE
2011-09-29,Anne Smith,US_SMB_2247,SMB,US,2011-11-09,88159,Lead,8816,FALSE,FALSE,FALSE
2011-09-29,Gerri Hinds,US_SMB_1904,SMB,US,2011-09-29,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-09-29,Anne Smith,US_SMB_2483,SMB,US,2011-09-29,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-09-30,James Swanger,US_Enterprise_1446,Enterprise,US,2011-09-30,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-02,Anne Smith,US_SMB_2467,SMB,US,2011-11-25,95570,Lead,9557,FALSE,FALSE,FALSE
2011-10-02,Walter Landfair,APAC_SMB_247,SMB,APAC,2011-10-02,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-03,Victor Burk,EMEA_Enterprise_247,Enterprise,EMEA,2012-01-25,351752,Lead,35175,FALSE,FALSE,FALSE
2011-10-04,Anne Smith,US_Enterprise_1103,Enterprise,US,2011-10-04,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-04,Gerri Hinds,US_SMB_2588,SMB,US,2011-10-04,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-04,David King,EMEA_Enterprise_262,Enterprise,EMEA,2011-10-04,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-05,David King,EMEA_Enterprise_394,Enterprise,EMEA,2011-10-05,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-05,Gerri Hinds,US_Startup_959,Startup,US,2011-10-05,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-06,Jennifer Weidman,US_Enterprise_214,Enterprise,US,2011-12-09,320507,Prospect,64101,FALSE,FALSE,FALSE
2011-10-06,James Swanger,US_Enterprise_780,Enterprise,US,2012-01-12,447080,Lead,44708,FALSE,FALSE,FALSE
2011-10-06,Anne Smith,US_Enterprise_1302,Enterprise,US,2011-12-17,349767,Lead,34977,FALSE,FALSE,FALSE
2011-10-07,Victor Burk,EMEA_SMB_1366,SMB,EMEA,2011-11-27,123169,Lead,12317,FALSE,FALSE,FALSE
2011-10-08,Anne Smith,US_Enterprise_1388,Enterprise,US,2012-01-07,403286,Lead,40329,FALSE,FALSE,FALSE
2011-10-08,James Swanger,US_SMB_2909,SMB,US,2011-10-08,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-08,Victor Burk,EMEA_SMB_908,SMB,EMEA,2011-10-08,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-08,Jennifer Weidman,US_SMB_708,SMB,US,2011-10-08,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-11,David King,EMEA_SMB_1047,SMB,EMEA,2011-11-22,75341,Prospect,15068,FALSE,FALSE,FALSE
2011-10-11,Victor Burk,EMEA_SMB_263,SMB,EMEA,2011-11-10,115665,Lead,11567,FALSE,FALSE,FALSE
2011-10-11,David King,EMEA_Enterprise_242,Enterprise,EMEA,2011-10-11,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-11,Victor Burk,EMEA_Enterprise_652,Enterprise,EMEA,2011-10-11,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-13,Walter Landfair,APAC_Startup_35,Startup,APAC,2011-11-20,471311,Lead,47131,FALSE,FALSE,FALSE
2011-10-14,Gerri Hinds,US_Enterprise_426,Enterprise,US,2012-01-22,334590,Lead,33459,FALSE,FALSE,FALSE
2011-10-14,Victor Burk,EMEA_Enterprise_66,Enterprise,EMEA,2012-02-04,393308,Lead,39331,FALSE,FALSE,FALSE
2011-10-14,Walter Landfair,APAC_Enterprise_661,Enterprise,APAC,2012-06-15,287899,Lead,28790,FALSE,FALSE,FALSE
2011-10-15,Victor Burk,EMEA_SMB_460,SMB,EMEA,2011-11-30,114709,Lead,11471,FALSE,FALSE,FALSE
2011-10-15,Gerri Hinds,US_SMB_264,SMB,US,2011-11-08,100895,Lead,10089,FALSE,FALSE,FALSE
2011-10-16,Walter Landfair,APAC_Enterprise_127,Enterprise,APAC,2012-04-15,385154,Lead,38515,FALSE,FALSE,FALSE
2011-10-16,Walter Landfair,APAC_SMB_460,SMB,APAC,2011-12-06,73567,Qualified,36783,FALSE,FALSE,FALSE
2011-10-16,David King,EMEA_Startup_174,Startup,EMEA,2011-11-04,432859,Contracting,346288,FALSE,FALSE,FALSE
2011-10-17,Gerri Hinds,US_Startup_1038,Startup,US,2011-11-15,549309,Lead,54931,FALSE,FALSE,FALSE
2011-10-17,Jennifer Weidman,US_Enterprise_931,Enterprise,US,2011-12-10,470974,Lead,47097,FALSE,FALSE,FALSE
2011-10-17,Gerri Hinds,US_SMB_2858,SMB,US,2011-11-26,116080,Lead,11608,FALSE,FALSE,FALSE
2011-10-17,Walter Landfair,APAC_Enterprise_226,Enterprise,APAC,2011-11-27,316537,Contracting,253230,FALSE,FALSE,FALSE
2011-10-17,James Swanger,US_Enterprise_656,Enterprise,US,2011-12-30,560745,Lead,56074,FALSE,FALSE,FALSE
2011-10-17,James Swanger,US_SMB_1155,SMB,US,2011-10-17,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-19,Victor Burk,EMEA_SMB_1135,SMB,EMEA,2011-11-18,151982,Lead,15198,FALSE,FALSE,FALSE
2011-10-19,Gerri Hinds,US_SMB_1035,SMB,US,2011-11-17,99002,Lead,9900,FALSE,FALSE,FALSE
2011-10-19,Gerri Hinds,US_Startup_614,Startup,US,2011-11-16,649573,Lead,64957,FALSE,FALSE,FALSE
2011-10-20,David King,EMEA_Startup_111,Startup,EMEA,2011-11-25,623484,Prospect,124697,FALSE,FALSE,FALSE
2011-10-22,Gerri Hinds,US_Enterprise_385,Enterprise,US,2011-10-22,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-22,Jennifer Weidman,US_SMB_2178,SMB,US,2011-11-26,151972,Lead,15197,FALSE,FALSE,FALSE
2011-10-22,James Swanger,US_SMB_1163,SMB,US,2011-11-27,174785,Lead,17479,FALSE,FALSE,FALSE
2011-10-23,Gerri Hinds,US_SMB_2590,SMB,US,2011-10-23,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-24,Walter Landfair,APAC_Enterprise_171,Enterprise,APAC,2011-10-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-24,Gerri Hinds,US_Enterprise_1324,Enterprise,US,2011-10-24,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-25,Anne Smith,US_SMB_2449,SMB,US,2011-11-14,71805,Qualified,35902,FALSE,FALSE,FALSE
2011-10-25,Victor Burk,EMEA_SMB_553,SMB,EMEA,2011-10-25,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-27,James Swanger,US_Startup_39,Startup,US,2011-10-27,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-27,James Swanger,US_Enterprise_480,Enterprise,US,2011-10-27,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-29,Walter Landfair,APAC_Enterprise_701,Enterprise,APAC,2012-03-15,362152,Prospect,72430,FALSE,FALSE,FALSE
2011-10-30,David King,EMEA_Startup_177,Startup,EMEA,2011-11-26,526431,Prospect,105286,FALSE,FALSE,FALSE
2011-10-30,Anne Smith,US_Enterprise_608,Enterprise,US,2011-10-30,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-10-30,James Swanger,US_Enterprise_964,Enterprise,US,2012-01-18,379388,Lead,37939,FALSE,FALSE,FALSE
2011-10-31,James Swanger,US_SMB_797,SMB,US,2011-11-28,128464,Lead,12846,FALSE,FALSE,FALSE
2011-11-01,Anne Smith,US_Startup_894,Startup,US,2011-12-13,327526,Lead,32753,FALSE,FALSE,FALSE
2011-11-02,Anne Smith,US_SMB_2449,SMB,US,2011-11-02,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-11-03,James Swanger,US_SMB_534,SMB,US,2011-12-09,124103,Lead,12410,FALSE,FALSE,FALSE
2011-11-03,Jennifer Weidman,US_Enterprise_214,Enterprise,US,2011-11-03,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-11-04,Jennifer Weidman,US_SMB_2083,SMB,US,2011-12-02,99402,Lead,9940,FALSE,FALSE,FALSE
2011-11-04,James Swanger,US_Enterprise_395,Enterprise,US,2012-02-15,424568,Lead,42457,FALSE,FALSE,FALSE
2011-11-05,Gerri Hinds,US_SMB_1680,SMB,US,2011-11-05,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-11-05,Walter Landfair,APAC_SMB_460,SMB,APAC,2011-12-23,59344,Contracting,47475,FALSE,FALSE,FALSE
2011-11-06,James Swanger,US_SMB_2446,SMB,US,2011-12-05,122716,Lead,12272,FALSE,FALSE,FALSE
2011-11-06,David King,EMEA_SMB_1047,SMB,EMEA,2011-11-06,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-11-07,Walter Landfair,APAC_Startup_10,Startup,APAC,2011-12-25,814802,Lead,81480,FALSE,FALSE,TRUE
2011-11-07,Jennifer Weidman,US_Enterprise_1239,Enterprise,US,2012-02-05,575924,Lead,57592,FALSE,FALSE,FALSE
2011-11-07,David King,EMEA_Startup_111,Startup,EMEA,2011-11-07,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-11-08,Gerri Hinds,US_Startup_1038,Startup,US,2011-11-08,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-11-08,Gerri Hinds,US_Startup_614,Startup,US,2011-11-08,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-11-09,David King,EMEA_Startup_174,Startup,EMEA,2011-11-09,393509,Closed Won,393509,TRUE,FALSE,TRUE
2011-11-09,Walter Landfair,APAC_Enterprise_651,Enterprise,APAC,2012-02-27,478135,Prospect,95627,FALSE,FALSE,FALSE
2011-11-10,Walter Landfair,APAC_Startup_35,Startup,APAC,2011-11-10,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-11-10,James Swanger,US_SMB_837,SMB,US,2011-12-02,112158,Lead,11216,FALSE,FALSE,FALSE
2011-11-11,Gerri Hinds,US_SMB_264,SMB,US,2011-11-11,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-11-12,David King,EMEA_Startup_177,Startup,EMEA,2011-11-12,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-11-13,Anne Smith,US_SMB_1334,SMB,US,2012-01-03,130464,Lead,13046,FALSE,FALSE,FALSE
2011-11-13,Walter Landfair,APAC_Enterprise_283,Enterprise,APAC,2012-04-28,487866,Prospect,97573,FALSE,FALSE,FALSE
2011-11-13,Victor Burk,EMEA_SMB_263,SMB,EMEA,2011-11-13,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-11-13,Victor Burk,EMEA_SMB_659,SMB,EMEA,2012-01-12,87845,Lead,8784,FALSE,FALSE,FALSE
2011-11-14,Anne Smith,US_SMB_1766,SMB,US,2011-12-17,131541,Lead,13154,FALSE,FALSE,FALSE
2011-11-14,Anne Smith,US_SMB_2247,SMB,US,2011-11-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-11-14,Gerri Hinds,US_Enterprise_10,Enterprise,US,2011-11-14,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-11-14,Victor Burk,EMEA_SMB_304,SMB,EMEA,2011-12-28,70705,Lead,7070,FALSE,FALSE,FALSE
2011-11-15,Walter Landfair,APAC_SMB_467,SMB,APAC,2012-01-27,69437,Prospect,13887,FALSE,FALSE,FALSE
2011-11-15,David King,EMEA_Enterprise_209,Enterprise,EMEA,2012-02-24,439528,Lead,43953,FALSE,FALSE,FALSE
2011-11-16,Gerri Hinds,US_SMB_2611,SMB,US,2011-12-07,126528,Lead,12653,FALSE,FALSE,FALSE
2011-11-16,Victor Burk,EMEA_SMB_507,SMB,EMEA,2011-11-16,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-11-16,James Swanger,US_Startup_272,Startup,US,2011-12-06,588621,Lead,58862,FALSE,FALSE,FALSE
2011-11-17,Walter Landfair,APAC_Enterprise_146,Enterprise,APAC,2011-11-17,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-11-19,Jennifer Weidman,US_SMB_3081,SMB,US,2011-12-20,112231,Lead,11223,FALSE,FALSE,FALSE
2011-11-19,Gerri Hinds,US_Startup_1050,Startup,US,2011-12-20,509614,Lead,50961,FALSE,FALSE,FALSE
2011-11-19,Anne Smith,US_Enterprise_597,Enterprise,US,2012-03-09,521002,Lead,52100,FALSE,FALSE,FALSE
2011-11-19,Jennifer Weidman,US_SMB_1445,SMB,US,2011-12-23,134387,Lead,13439,FALSE,FALSE,FALSE
2011-11-20,Walter Landfair,APAC_SMB_18,SMB,APAC,2012-01-04,80700,Contracting,64560,FALSE,FALSE,FALSE
2011-11-20,Gerri Hinds,US_SMB_1035,SMB,US,2011-11-20,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-11-21,Anne Smith,US_SMB_1068,SMB,US,2011-12-28,105466,Lead,10547,FALSE,FALSE,FALSE
2011-11-21,Victor Burk,EMEA_SMB_1135,SMB,EMEA,2011-11-21,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-11-22,Jennifer Weidman,US_Enterprise_931,Enterprise,US,2012-01-01,439576,Prospect,87915,FALSE,FALSE,FALSE
2011-11-22,Walter Landfair,APAC_Startup_54,Startup,APAC,2011-12-23,369122,Qualified,184561,FALSE,FALSE,FALSE
2011-11-23,Anne Smith,US_Enterprise_1302,Enterprise,US,2012-01-16,326449,Prospect,65290,FALSE,FALSE,FALSE
2011-11-23,David King,EMEA_Enterprise_773,Enterprise,EMEA,2011-11-23,305585,Closed Won,305585,TRUE,FALSE,TRUE
2011-11-23,Jennifer Weidman,US_Startup_917,Startup,US,2011-11-23,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-11-23,Walter Landfair,APAC_Startup_13,Startup,APAC,2012-02-01,437783,Lead,43778,FALSE,FALSE,FALSE
2011-11-27,David King,EMEA_SMB_170,SMB,EMEA,2011-11-27,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-11-27,David King,EMEA_SMB_860,SMB,EMEA,2011-12-29,85424,Qualified,42712,FALSE,FALSE,FALSE
2011-11-27,Gerri Hinds,US_Startup_838,Startup,US,2012-01-04,486965,Lead,48696,FALSE,FALSE,FALSE
2011-11-28,Jennifer Weidman,US_Enterprise_1397,Enterprise,US,2012-03-03,378940,Lead,37894,FALSE,FALSE,FALSE
2011-11-29,Jennifer Weidman,US_Startup_728,Startup,US,2011-12-21,594464,Prospect,118893,FALSE,FALSE,TRUE
2011-11-30,Gerri Hinds,US_SMB_2858,SMB,US,2012-01-04,101118,Prospect,20224,FALSE,FALSE,FALSE
2011-11-30,Walter Landfair,APAC_Enterprise_685,Enterprise,APAC,2012-03-28,476770,Prospect,95354,FALSE,FALSE,FALSE
2011-11-30,Jennifer Weidman,US_SMB_1055,SMB,US,2011-11-30,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-11-30,Jennifer Weidman,US_SMB_2178,SMB,US,2011-12-31,132384,Prospect,26477,FALSE,FALSE,TRUE
2011-12-01,James Swanger,US_Startup_272,Startup,US,2011-12-01,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-12-01,James Swanger,US_SMB_797,SMB,US,2011-12-01,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-12-01,Anne Smith,US_SMB_2467,SMB,US,2011-12-01,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-12-01,Walter Landfair,APAC_Enterprise_226,Enterprise,APAC,2011-12-01,287761,Closed Won,287761,TRUE,FALSE,TRUE
2011-12-02,Walter Landfair,APAC_SMB_163,SMB,APAC,2012-02-03,121394,Prospect,24279,FALSE,FALSE,TRUE
2011-12-03,Walter Landfair,APAC_Startup_54,Startup,APAC,2011-12-03,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-12-04,Victor Burk,EMEA_SMB_1129,SMB,EMEA,2012-01-27,112352,Lead,11235,FALSE,FALSE,FALSE
2011-12-05,James Swanger,US_SMB_837,SMB,US,2011-12-05,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-12-05,Jennifer Weidman,US_SMB_2083,SMB,US,2011-12-05,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-12-05,Victor Burk,EMEA_SMB_460,SMB,EMEA,2011-12-05,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-12-05,James Swanger,US_Enterprise_656,Enterprise,US,2011-12-05,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-12-05,David King,EMEA_Enterprise_62,Enterprise,EMEA,2012-04-08,441749,Lead,44175,FALSE,FALSE,FALSE
2011-12-06,Jennifer Weidman,US_Enterprise_365,Enterprise,US,2012-03-21,517609,Lead,51761,FALSE,FALSE,FALSE
2011-12-06,James Swanger,US_SMB_745,SMB,US,2012-01-03,104479,Lead,10448,FALSE,FALSE,FALSE
2011-12-06,Walter Landfair,APAC_Enterprise_669,Enterprise,APAC,2012-05-12,436505,Lead,43650,FALSE,FALSE,FALSE
2011-12-07,Anne Smith,US_Enterprise_1388,Enterprise,US,2012-02-13,376400,Prospect,75280,FALSE,FALSE,FALSE
2011-12-08,James Swanger,US_SMB_2446,SMB,US,2011-12-08,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-12-10,David King,EMEA_SMB_860,SMB,EMEA,2011-12-10,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-12-10,Jennifer Weidman,US_Enterprise_931,Enterprise,US,2011-12-10,0,Closed Lost,0,TRUE,FALSE,TRUE
2011-12-10,Gerri Hinds,US_SMB_2611,SMB,US,2011-12-10,0,Closed Lost,0,TRUE,FALSE,TRUE
